Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
1,2,630,40,0,0,3,630,0,1,5,1,369,0,0,0.48965243
1,2,2550,0,0,5,0,2550,0,1,4,1,370,0,0,0.7809134
0,3,660,1530,5,6,0,0,90,0,0,0,371,1,1,0.9002665
0,3,1520,270,0,0,0,1050,50,1,6,1,372,1,1,0.75225234
0,1,790,120,0,0,2,700,80,0,0,0,373,0,1,0.6936705
1,3,5460,4910,1,1,4,5290,250,0,0,0,374,0,1,0.8357949
1,1,690,60,0,0,0,580,50,0,0,0,375,0,1,0.5755322
1,2,770,130,0,0,2,630,0,2,5,1,376,0,1,0.44734257
0,3,440,430,3,6,0,330,430,0,0,0,377,1,1,0.89064586
0,3,2200,310,0,0,0,2140,110,0,0,0,378,1,1,0.80925745
0,2,630,150,0,1,0,630,60,0,0,0,379,1,0,0.85028404
0,2,2770,180,0,0,0,2720,130,0,0,0,380,1,1,0.82523865
1,2,110,50,0,6,0,60,50,1,6,1,381,0,0,0.64171445
1,1,3070,920,0,0,0,3070,90,0,0,0,382,0,1,0.8541369
0,2,180,60,0,6,0,90,30,1,2,1,383,1,0,0.5583818
0,2,960,310,1,2,0,690,310,0,0,0,384,1,1,0.88459873
1,0,10520,460,0,0,3,10320,460,0,0,0,385,0,1,0.77222884
0,3,2440,2440,1,5,1,0,2440,1,1,1,386,1,1,0.9055038
1,1,2290,160,0,0,5,1930,110,1,6,1,387,0,0,0.69245666
1,2,4970,240,0,0,6,4680,240,0,0,0,388,0,1,0.7553502
1,3,30,3980,3,6,0,30,10,0,0,0,389,0,0,0.8469623
1,3,0,0,0,6,0,0,0,1,1,1,390,0,1,0.58083314
1,2,1140,1180,1,6,0,0,1180,1,1,1,391,0,0,0.89269483
1,2,3170,130,0,0,0,3170,130,0,0,0,392,0,1,0.8471469
0,2,650,110,0,6,0,610,90,0,0,0,393,1,1,0.80689764
1,3,1160,760,0,6,0,1160,760,0,0,0,394,0,1,0.9211407
0,3,4400,310,0,0,6,4350,310,0,0,0,395,1,1,0.84380645
0,3,1310,80,0,0,0,1250,80,0,0,0,396,1,1,0.7202008
0,2,30,30,2,6,0,0,0,0,0,0,397,1,1,0.91806513
1,2,3310,150,0,0,0,3200,120,0,0,0,398,0,1,0.81043184
0,2,3690,250,0,0,6,3670,120,1,12,1,399,1,1,0.7721147
0,3,5650,5650,1,1,0,4770,160,0,0,0,400,1,1,0.86305624
0,1,1260,80,0,0,0,1260,50,0,0,0,401,0,1,0.8154545
0,3,70,70,2,6,0,40,60,1,2,1,402,1,0,0.7217497
1,2,880,70,0,0,6,850,50,0,0,0,403,0,1,0.7662336
0,3,5190,350,0,0,6,4900,230,1,12,1,404,1,0,0.72797936
1,3,2510,2620,2,5,0,120,80,0,0,0,405,0,1,0.87332946
1,2,810,180,0,5,0,810,180,0,0,0,406,0,1,0.90792376
1,3,15480,470,0,0,3,15480,10,1,3,1,407,0,1,0.787021
0,3,2030,500,0,5,0,1700,350,0,0,0,408,1,1,0.8682667
0,3,5580,310,0,0,0,5140,310,0,0,0,409,1,1,0.7669892
0,3,1010,80,0,0,0,900,0,1,11,1,410,1,0,0.31702766
1,3,10,10,1,6,0,10,0,0,0,0,411,0,1,0.76560074
1,3,140,140,3,6,0,0,0,1,1,1,412,0,1,0.77081305
0,2,420,140,0,6,0,420,0,1,3,1,413,1,0,0.6584345
1,1,6110,6110,4,5,0,450,820,0,0,0,414,0,1,0.9032588
1,1,690,150,1,5,0,690,150,0,0,0,415,0,1,0.8847587
0,3,450,530,2,6,0,220,530,0,0,0,416,1,1,0.9084857
0,3,590,60,0,0,0,450,60,1,2,1,417,1,1,0.65755635
1,2,1350,110,0,0,2,1350,110,0,0,0,418,0,1,0.8401199
0,3,0,0,0,6,0,0,0,1,1,1,419,1,0,0.67934513
0,3,920,80,0,0,6,770,50,2,4,1,420,1,1,0.5890279
0,3,5180,280,0,0,0,5180,250,0,0,0,421,1,1,0.82647884
0,2,310,90,2,6,0,310,90,0,0,0,422,1,1,0.85341173
1,2,3230,270,0,0,0,3210,140,1,6,1,423,0,0,0.7852548
1,2,6280,310,0,0,0,5880,310,0,0,0,424,0,1,0.7789202
1,2,340,0,0,6,0,340,0,0,0,0,425,0,1,0.6578446
0,1,500,100,0,0,1,290,90,1,8,1,426,1,0,0.6252003
0,3,10,10,0,6,0,10,10,0,0,0,427,1,0,0.8133787
0,3,2140,870,0,0,3,2140,110,0,0,0,428,1,1,0.858247
0,2,6490,180,0,0,2,6490,180,0,0,0,429,1,1,0.81922054
0,2,2810,100,0,0,5,2810,100,0,0,0,430,1,1,0.83169824
0,3,9310,400,0,0,0,9310,400,0,0,0,431,1,0,0.8325028
0,3,1620,80,0,0,0,1470,80,0,0,0,432,1,1,0.6991073
1,3,5170,200,0,0,0,4880,200,0,0,0,433,0,1,0.80190706
1,1,530,530,1,6,0,280,180,0,0,0,434,0,1,0.93371433
1,2,7170,490,0,0,6,7170,310,1,11,1,435,0,0,0.7580927
0,3,430,10,2,5,0,430,0,1,2,1,436,1,1,0.53902197
1,1,1910,70,0,0,0,1890,70,0,0,0,437,0,1,0.8497611
1,3,1560,90,0,0,4,1560,80,0,0,0,438,0,1,0.83662874
0,3,2350,1220,1,0,2,2350,100,0,0,0,439,1,0,0.83365995
0,2,390,350,2,4,0,10,10,0,0,0,440,1,1,0.8430395
0,3,2850,200,0,0,6,2560,120,1,4,1,441,1,1,0.7019495
0,3,90,90,3,6,0,0,0,1,1,1,442,1,1,0.72990704
0,3,3860,310,0,0,0,3750,170,0,0,0,443,1,1,0.80349034
0,3,7520,370,0,0,6,7520,370,0,0,0,444,1,0,0.86246985
0,2,1140,50,0,6,0,1140,50,0,0,0,445,1,1,0.8464196
0,3,4470,140,0,0,1,4470,140,0,0,0,446,1,1,0.84128195
1,3,1410,900,2,5,0,1410,40,0,0,0,447,0,1,0.83895475
1,0,1180,150,1,6,0,1180,150,0,0,0,448,0,1,0.8792139
1,1,2990,390,0,0,0,2940,140,1,2,1,449,0,1,0.79393524
1,3,0,0,0,6,0,0,0,1,1,1,450,0,0,0.58276355
1,3,14340,640,0,0,0,14260,0,1,4,1,451,0,0,0.81647265
0,2,8020,3970,1,1,2,7810,430,0,0,0,452,1,1,0.8668832
0,3,4790,60,2,5,0,4790,10,0,0,0,453,1,1,0.7540219
0,2,2400,1570,1,0,2,2390,80,0,0,0,454,1,1,0.85318494
0,2,1220,160,0,1,2,1220,60,0,0,0,455,1,1,0.8033947
0,1,2360,180,0,0,0,2170,0,1,11,1,456,1,1,0.49416104
0,3,790,60,0,2,0,730,50,0,0,0,457,1,1,0.63089573
1,2,550,550,3,6,0,30,550,0,0,0,458,0,1,0.8870014
1,2,1560,200,0,2,0,1560,60,0,0,0,459,0,0,0.7930614
1,2,4860,320,0,0,3,4660,170,0,0,0,460,0,1,0.72918856
1,2,260,260,2,6,0,50,260,0,0,0,461,0,1,0.86089575
0,2,3050,2440,3,4,0,640,2440,0,0,0,462,1,1,0.90034896
0,3,4010,3670,1,1,0,920,3670,0,0,0,463,1,1,0.89129746
0,1,60,60,2,6,0,0,0,1,1,1,464,0,1,0.74047124
1,3,6370,230,0,0,6,6370,230,0,0,0,465,0,0,0.84260094
0,3,6670,270,0,0,4,6500,270,0,0,0,466,1,0,0.79517406
0,2,860,50,0,6,0,860,50,0,0,0,467,1,1,0.839108
1,2,1810,1530,1,6,0,1810,310,0,0,0,468,0,1,0.8801273
1,3,190,190,3,6,0,190,100,0,0,0,469,0,1,0.86963964
0,1,11390,500,0,0,3,10850,420,0,0,0,470,1,0,0.76992154
0,2,11480,430,0,0,3,11180,430,0,0,0,471,1,1,0.8018678
1,2,90,90,2,6,0,90,90,0,0,0,472,0,1,0.861767
1,1,1070,80,0,0,0,890,50,2,7,1,473,0,1,0.6514011
1,2,200,200,2,6,0,130,80,0,0,0,474,0,1,0.9012204
0,2,930,60,0,0,0,830,60,0,0,0,475,1,1,0.7078503
0,3,1550,50,0,0,1,1550,50,0,0,0,476,1,1,0.83268315
1,2,2230,180,0,0,4,2040,80,1,2,1,477,0,1,0.6314777
1,3,20,20,3,6,0,20,0,1,2,1,478,0,1,0.5118834
0,3,0,0,0,6,0,0,0,0,0,0,479,1,1,0.70626706
1,2,4190,3670,3,4,0,1370,3670,1,2,1,480,0,1,0.88685256
0,2,4460,520,0,0,6,4010,520,1,8,1,481,1,0,0.78727794
0,2,1280,210,0,2,0,1260,60,1,2,1,482,1,1,0.8269532
1,1,2370,120,0,0,2,2370,50,1,11,1,483,0,1,0.71825016
1,2,80,80,2,6,0,80,50,0,0,0,484,0,1,0.81778294
1,2,5520,230,0,0,3,5420,230,0,0,0,485,0,1,0.8299624
1,3,460,460,2,6,0,210,460,0,0,0,486,0,1,0.9016406
1,2,2910,190,0,0,0,2860,100,0,0,0,487,0,1,0.79440534
1,2,50,50,2,6,0,10,50,0,0,0,488,0,0,0.69513327
1,3,500,240,2,6,0,500,190,0,0,0,489,0,1,0.8992074
0,2,20,0,0,6,0,20,0,0,0,0,490,1,1,0.87255996
1,2,880,50,0,0,3,880,40,1,10,1,491,0,1,0.8162586
0,2,6780,360,0,0,1,3010,120,1,2,1,492,1,1,0.8010531
0,2,860,120,0,6,0,860,120,0,0,0,493,1,1,0.84076875
1,3,320,40,0,6,0,260,40,0,0,0,494,0,0,0.55490077
1,3,20,30,4,6,0,20,30,0,0,0,495,0,1,0.75694305
0,1,6200,240,0,0,6,6200,230,0,0,0,496,1,1,0.8370269
0,2,920,230,0,0,6,500,230,1,2,1,497,1,1,0.84125555
1,3,50,50,1,6,0,0,0,0,0,0,498,0,1,0.7982758
1,3,630,120,0,0,6,490,50,1,4,1,499,0,1,0.611943
1,2,770,60,0,0,3,620,60,1,4,1,500,0,1,0.69405603
1,2,950,180,0,0,0,710,0,1,11,1,501,0,1,0.390874
0,0,7030,310,0,0,6,6770,310,0,0,0,502,1,1,0.8206998
1,3,690,90,0,6,0,590,60,0,0,0,503,0,0,0.5474012
1,0,0,0,0,6,0,0,0,0,0,0,504,0,1,0.89871657
0,3,40,40,2,6,0,10,10,0,0,0,505,1,1,0.76335543
0,2,8710,16140,2,3,0,120,0,0,0,0,506,1,1,0.88520724
0,2,1290,80,0,2,0,1290,80,1,2,1,507,1,1,0.8427334
1,2,660,50,0,5,0,660,50,1,2,1,508,0,1,0.8245381
0,3,320,320,1,6,0,30,0,0,0,0,509,1,1,0.8297872
1,2,40,40,1,6,0,40,40,1,2,1,510,0,1,0.7737473
0,2,10,10,0,6,0,10,10,0,0,0,511,1,0,0.7761914
0,3,1620,1630,3,6,0,620,1630,0,0,0,512,1,1,0.9193779
0,2,1010,60,0,0,0,900,60,1,12,1,513,1,0,0.55566245
0,2,620,90,0,0,4,560,90,1,2,1,514,1,1,0.70542973
1,1,2880,2710,1,0,3,2880,70,0,0,0,515,0,1,0.8447649
1,1,2180,170,0,0,6,2100,90,0,0,0,516,0,1,0.75188375
1,2,650,150,0,0,0,420,90,0,0,0,517,0,1,0.6661063
0,2,320,60,0,0,6,310,0,1,3,1,518,1,1,0.58546716
1,3,3520,210,0,0,0,2870,180,0,0,0,519,0,1,0.7108373
1,3,610,50,0,0,0,500,50,0,0,0,520,0,1,0.6572152
0,2,1910,1010,1,6,0,0,1010,1,1,1,521,1,1,0.86977315
0,3,3850,5100,3,3,0,40,10,0,0,0,522,1,0,0.894506
1,2,3420,180,0,0,1,3400,180,0,0,0,523,0,0,0.8388165
0,3,2280,100,0,0,0,2060,100,0,0,0,524,1,1,0.72526985
0,2,400,4690,4,6,0,50,400,0,0,0,525,1,1,0.86374414
0,2,630,50,0,0,6,570,0,2,5,1,526,1,1,0.4138037
1,2,5220,200,0,0,0,4910,0,1,4,1,527,0,0,0.74495846
0,3,80,80,2,6,0,0,0,1,1,1,528,1,1,0.6848565
0,2,570,670,1,2,1,570,440,1,4,1,529,1,1,0.89183795
0,2,1050,400,0,0,0,1050,90,0,0,0,530,1,1,0.8645121
0,2,2980,70,0,0,2,2980,70,0,0,0,531,0,1,0.8587306
0,2,210,70,0,0,0,120,70,1,6,1,532,1,0,0.5257131
1,1,1910,230,0,0,0,1640,60,2,10,1,533,0,0,0.7172957
0,3,90,90,2,6,0,70,90,0,0,0,534,1,1,0.82677287
0,2,190,150,3,6,0,10,50,0,0,0,535,1,1,0.89377505
0,3,10310,400,0,0,0,10100,400,0,0,0,536,1,1,0.7933161
1,2,2810,170,0,0,0,2810,170,0,0,0,537,0,1,0.85665536
0,3,130,30,1,6,0,100,30,0,0,0,538,1,1,0.8063227
1,2,3090,220,0,0,6,2830,20,1,11,1,539,0,1,0.5942027
0,3,10,10,1,6,0,10,0,0,0,0,540,1,1,0.772412
0,3,10,10,1,6,0,0,0,1,1,1,541,1,1,0.71562445
1,2,880,50,0,0,6,880,0,1,9,1,542,0,0,0.45803055
0,3,930,900,1,1,0,920,50,0,0,0,543,1,1,0.79433405
1,3,730,420,3,6,0,380,310,0,0,0,544,0,1,0.9270768
0,3,1590,150,0,6,0,1550,150,0,0,0,545,1,1,0.85591304
1,3,0,0,1,6,0,0,0,1,1,1,546,0,0,0.5936807
0,2,0,0,0,6,0,0,0,0,0,0,547,1,1,0.7309603
0,3,630,310,1,6,0,70,220,0,0,0,548,1,1,0.87647223
0,3,1600,150,0,0,0,1600,150,0,0,0,549,1,1,0.87880456
1,1,230,60,0,6,0,140,50,1,6,1,550,0,0,0.58051735
0,3,860,820,2,6,0,860,0,0,0,0,551,1,0,0.81503356
1,3,1560,80,0,0,2,1550,80,0,0,0,552,0,0,0.8038681
1,3,190,190,1,6,0,0,190,1,1,1,553,0,1,0.8518928
0,2,1180,60,0,0,6,1080,60,0,0,0,554,1,1,0.7072132
1,2,2080,1170,4,6,0,1160,1170,0,0,0,555,0,1,0.904572
1,3,160,160,2,6,0,160,160,0,0,0,556,0,1,0.87460196
0,2,2540,340,0,0,0,1990,340,1,8,1,557,1,1,0.7791818
0,2,560,60,0,4,2,530,60,0,0,0,558,1,1,0.7820054
1,1,1990,150,0,0,0,1750,90,0,0,0,559,0,1,0.68066806
0,3,480,460,2,6,0,180,370,0,0,0,560,1,1,0.8865027
0,2,60,70,3,6,0,20,70,0,0,0,561,1,1,0.6988452
1,2,110,110,2,6,0,20,90,0,0,0,562,0,1,0.75482523
0,2,3400,3230,1,4,0,3310,240,0,0,0,563,1,1,0.82479084
0,3,130,210,2,6,0,30,0,2,10,1,564,1,1,0.82426715
0,1,340,410,4,6,0,220,260,0,0,0,565,1,1,0.90722746
0,3,710,150,0,3,0,400,50,0,0,0,566,1,0,0.7381899
0,3,320,490,3,6,0,220,50,0,0,0,567,1,1,0.90116346
0,1,1080,60,0,0,0,1080,50,0,0,0,568,1,1,0.86525506
1,3,570,30,0,6,0,570,30,0,0,0,569,0,1,0.830362
0,3,1700,600,2,5,0,1700,260,1,1,1,570,1,1,0.88728696
0,2,1540,80,0,0,2,1520,60,0,0,0,571,1,1,0.8114738
0,3,330,320,1,6,0,330,320,0,0,0,572,1,1,0.8944254
0,2,160,160,2,6,0,100,160,0,0,0,573,1,0,0.87570816
1,1,230,240,4,6,0,100,140,0,0,0,574,0,1,0.9081676
1,3,8690,400,0,0,6,8540,400,1,2,1,575,0,0,0.84817135
0,3,1540,1040,2,6,0,10,10,0,0,0,576,1,1,0.8316682
0,3,980,420,2,5,0,180,420,1,2,1,577,1,1,0.8535381
0,2,220,40,0,6,0,160,40,0,0,0,578,1,1,0.53965086
1,2,270,270,1,4,0,240,80,0,0,0,579,0,1,0.8804908
0,2,20,20,1,6,0,0,20,1,1,1,580,1,0,0.7176421
0,2,1170,460,0,0,0,1090,460,0,0,0,581,1,1,0.90821993
0,3,920,930,3,6,0,40,110,0,0,0,582,1,1,0.8835056
0,1,2400,120,0,0,3,2370,120,0,0,0,583,1,1,0.82095575
0,2,1550,70,0,1,5,1540,70,0,0,0,584,1,1,0.79750264
0,3,550,50,0,0,4,450,50,1,2,1,585,1,1,0.63643473
1,3,0,0,0,6,0,0,0,1,1,1,586,0,0,0.58090836
0,1,720,730,3,6,0,270,730,1,2,1,587,1,0,0.896244
0,2,4060,200,0,0,3,4020,200,0,0,0,588,1,1,0.843348
1,2,2050,1530,4,4,0,180,710,0,0,0,589,0,1,0.9003111
1,3,2010,2010,1,3,0,930,150,0,0,0,590,0,1,0.91987616
0,3,2670,120,0,0,0,2540,120,0,0,0,591,1,1,0.7772515
1,3,1070,130,0,4,0,1070,30,0,0,0,592,0,1,0.7956962
1,2,1490,150,0,0,0,1490,70,0,0,0,593,0,1,0.7906492
0,1,1900,80,0,0,0,1730,80,0,0,0,594,1,1,0.697431
1,3,4420,160,0,0,0,4420,160,0,0,0,595,0,1,0.8559107
0,2,8190,290,0,0,0,8190,290,0,0,0,596,1,1,0.816262
0,1,0,0,0,6,0,0,0,1,1,1,597,1,1,0.4993358
0,2,2420,150,0,0,2,2420,100,1,2,1,598,1,1,0.81246895
1,2,2000,2000,3,5,0,0,310,1,2,1,599,0,0,0.898486
1,2,780,40,0,6,0,710,40,0,0,0,600,0,1,0.667172
1,1,40,40,1,6,0,10,10,0,0,0,601,0,0,0.77308995
1,3,570,40,0,6,0,550,40,0,0,0,602,0,1,0.7467328
0,2,930,90,0,1,0,810,90,2,8,1,603,1,1,0.5981378
0,2,0,50,1,6,0,0,0,1,1,1,604,1,1,0.78603846
0,3,770,80,0,0,0,690,0,1,11,1,605,1,1,0.3833283
1,2,320,50,0,5,0,280,40,0,0,0,606,0,1,0.67233884
0,3,1350,150,0,0,0,1250,60,1,2,1,607,1,1,0.67166376
1,1,280,280,3,6,0,120,280,0,0,0,608,0,1,0.8835126
1,2,20,20,1,6,0,10,10,0,0,0,609,0,1,0.7864363
0,3,1350,1010,2,5,0,1350,30,0,0,0,610,1,1,0.8319967
0,3,100,80,1,6,0,100,0,0,0,0,611,1,0,0.780994
1,2,1490,60,0,0,6,1470,60,0,0,0,612,0,1,0.82790923
0,2,1120,80,0,0,1,1120,0,1,4,1,613,1,1,0.540375
1,2,3830,270,0,0,0,3510,180,1,11,1,614,0,1,0.68610865
0,3,740,260,1,6,0,660,60,0,0,0,615,1,1,0.843044
1,3,20,70,2,6,0,0,0,1,1,1,616,0,1,0.8086325
1,2,4210,150,0,0,0,4210,150,0,0,0,617,0,1,0.8569316
0,3,1800,60,0,0,2,1800,60,0,0,0,618,1,1,0.82530004
1,2,2470,100,0,0,0,2470,100,0,0,0,619,0,1,0.8634775
1,2,1150,90,0,0,0,1100,90,0,0,0,620,0,1,0.8142237
0,2,20,30,3,6,0,10,0,0,0,0,621,1,1,0.8496124
0,3,230,0,0,6,0,230,0,0,0,0,622,1,1,0.7408914
1,2,20,130,3,6,0,0,0,1,1,1,623,0,1,0.7690901
0,3,10,0,0,6,0,10,0,0,0,0,624,1,1,0.8127157
0,2,490,40,0,0,1,400,40,1,2,1,625,1,1,0.5030532
1,3,1830,100,0,0,1,1830,80,0,0,0,626,0,1,0.84554213
1,3,20,20,0,6,0,20,20,0,0,0,627,0,1,0.8254465
1,1,910,60,0,0,6,900,40,0,0,0,628,0,1,0.83090466
0,1,300,300,3,6,0,140,220,0,0,0,629,0,1,0.9004824
0,1,40,0,0,6,0,40,0,0,0,0,630,1,1,0.9133759
0,2,1030,120,0,0,0,820,60,1,2,1,631,1,1,0.61900276
1,1,510,40,0,2,2,510,40,0,0,0,632,0,1,0.89081967
1,2,0,0,0,6,0,0,0,0,0,0,633,0,1,0.74551415
1,1,1420,150,0,0,0,1420,120,0,0,0,634,0,1,0.88077515
1,1,20,10,1,6,0,20,10,0,0,0,635,0,1,0.8291271
1,1,210,70,0,6,0,170,30,0,0,0,636,0,1,0.73622924
1,2,670,40,0,0,0,670,40,0,0,0,637,0,1,0.81077695
0,3,5300,3050,4,5,0,1840,60,0,0,0,638,1,1,0.85009634
0,2,1810,90,0,0,0,1720,90,0,0,0,639,1,1,0.74731344
1,2,4620,210,0,0,0,4530,210,0,0,0,640,0,1,0.80486745
1,1,3060,80,0,3,0,3060,80,0,0,0,641,0,1,0.8568487
0,2,2000,150,0,0,0,1410,150,0,0,0,642,1,1,0.7647823
0,2,8440,610,0,3,0,8440,610,0,0,0,643,1,1,0.838663
1,2,900,100,0,0,1,900,100,1,2,1,644,0,1,0.8360583
0,1,6550,160,1,3,3,6550,160,1,1,1,645,1,1,0.8064493
1,1,1080,30,0,4,0,1080,30,1,2,1,646,0,0,0.8331291
0,2,2370,90,0,0,3,2370,90,0,0,0,647,1,1,0.85483086
1,2,6080,460,0,0,0,5680,0,1,12,1,648,0,0,0.58057904
0,2,640,0,0,0,6,640,0,1,33,1,649,1,1,0.3093517
0,3,30,30,3,6,0,0,0,0,0,0,650,1,1,0.8751789
0,2,440,440,2,6,0,440,30,0,0,0,651,1,1,0.8704185
0,3,620,50,0,0,6,610,40,0,0,0,652,1,1,0.7285593
1,3,1280,1280,3,6,0,0,0,1,1,1,653,0,0,0.823668
0,2,300,80,0,0,4,250,80,0,0,0,654,1,1,0.7829858
1,2,170,170,2,6,0,60,110,0,0,0,655,0,0,0.8263035
0,1,500,60,0,6,0,420,60,0,0,0,656,1,1,0.7031016
0,3,1540,90,0,1,0,1430,80,0,0,0,657,1,0,0.8119838
0,3,1630,140,1,3,0,1630,140,0,0,0,658,1,1,0.88592774
0,2,90,50,2,6,0,10,0,1,2,1,659,1,1,0.72672105
1,3,430,410,2,6,0,430,250,0,0,0,660,0,1,0.9148552
1,2,1370,100,2,4,0,1310,100,0,0,0,661,0,0,0.7443178
0,3,1220,1220,2,5,0,30,1220,0,0,0,662,1,1,0.9104005
0,3,190,40,1,6,0,160,40,0,0,0,663,1,1,0.662935
1,2,930,130,0,0,0,740,60,1,6,1,664,0,1,0.6651881
1,1,3970,170,0,0,2,3970,170,0,0,0,665,0,1,0.8584689
1,1,2060,140,0,0,6,1880,90,1,2,1,666,0,1,0.65724266
1,2,820,60,0,0,6,770,50,0,0,0,667,0,1,0.77678627
1,1,3160,260,0,0,6,2960,250,1,11,1,668,0,1,0.77935743
1,3,230,60,0,0,0,180,60,1,6,1,669,0,0,0.6853768
0,2,3040,1010,1,0,6,3040,1010,2,10,1,670,1,1,0.9239113
1,2,520,50,0,0,2,390,50,0,0,0,671,0,0,0.71899086
0,3,2940,120,0,0,4,2940,110,1,2,1,672,1,0,0.8410855
0,2,70,0,0,6,0,70,0,1,31,1,673,1,0,0.11583463
1,3,3230,150,0,0,0,2990,140,0,0,0,674,0,1,0.7688667
0,1,1980,90,0,0,0,1980,0,1,12,1,675,1,0,0.6217475
0,2,5190,460,0,0,5,4450,460,1,12,1,676,1,0,0.74534315
0,3,4770,1590,0,0,0,2200,1590,0,0,0,677,1,1,0.8638148
0,2,230,230,3,6,0,100,30,0,0,0,678,1,1,0.89047694
0,3,890,210,0,0,1,890,40,0,0,0,679,1,1,0.8443796
0,2,810,90,0,3,0,810,50,0,0,0,680,0,1,0.7453877
0,3,30,30,1,6,0,0,0,0,0,0,681,1,1,0.87293965
1,3,190,40,0,6,0,130,40,0,0,0,682,0,1,0.6604585
0,2,3430,240,0,3,0,3250,240,0,0,0,683,1,1,0.7954575
1,3,7550,580,0,0,0,7550,310,0,0,0,684,0,1,0.77845806
1,3,5420,5430,2,4,0,50,0,0,0,0,685,0,1,0.8390551
1,1,40,30,3,6,0,20,0,0,0,0,686,0,0,0.6954517
0,2,5250,490,0,0,6,4970,230,0,0,0,687,1,1,0.73156774
1,3,4160,180,0,0,6,3760,130,0,0,0,688,0,1,0.7668135
0,2,1580,60,0,0,0,1570,60,0,0,0,689,1,1,0.8290113
0,2,2210,1660,2,2,0,1830,610,0,0,0,690,1,1,0.93651164
0,2,40,0,0,6,0,40,0,1,4,1,691,1,1,0.34031707
1,2,4870,190,0,0,0,4870,190,1,2,1,692,0,0,0.8447709
0,3,1860,180,0,0,5,1700,180,2,4,1,693,1,1,0.7419656
1,2,1330,440,2,6,0,1330,20,0,0,0,694,0,1,0.84021795
0,3,0,0,0,6,0,0,0,0,0,0,695,1,1,0.7105814
1,3,870,230,0,3,0,850,40,0,0,0,696,0,1,0.81755275
0,2,270,0,0,6,0,270,0,1,4,1,697,1,1,0.752217
1,3,1570,1590,3,6,0,860,1260,0,0,0,698,0,1,0.9125639
0,3,1330,50,0,6,0,1330,50,1,2,1,699,1,1,0.8207444
0,2,250,250,3,6,0,0,250,0,0,0,700,1,1,0.8749148
1,3,260,260,2,6,0,180,0,0,0,0,701,0,1,0.71596473
0,1,300,60,0,3,3,250,60,0,0,0,702,1,0,0.68006164
0,2,1600,60,0,0,3,1600,0,1,6,1,703,0,0,0.5805284
0,2,810,140,0,0,5,690,140,1,14,1,704,0,1,0.6979433
0,3,580,60,0,0,0,470,50,0,0,0,705,1,0,0.6458685
1,2,1800,100,0,0,6,1770,80,1,3,1,706,0,1,0.82355505
1,1,450,60,0,0,0,380,0,1,11,1,707,0,1,0.37163773
0,2,320,30,0,4,0,320,30,1,2,1,708,1,1,0.82475597
0,2,570,40,0,0,5,500,40,0,0,0,709,1,1,0.71815497
0,3,580,60,0,0,0,540,50,0,0,0,710,0,1,0.6947569
1,2,1460,60,0,0,6,1460,50,0,0,0,711,0,1,0.8409665
1,3,580,120,0,6,0,580,0,1,3,1,712,0,1,0.684551
1,2,150,150,2,6,0,0,50,1,1,1,713,0,1,0.8159107
0,3,70,70,3,6,0,10,20,0,0,0,714,1,1,0.78416157
1,2,1070,60,0,0,0,1070,50,0,0,0,715,0,1,0.87035584
0,2,2660,120,0,0,0,2470,120,0,0,0,716,1,1,0.7640204
1,2,2120,70,1,3,2,2120,70,0,0,0,717,0,0,0.8270033
1,3,0,0,0,6,0,0,0,1,1,1,718,0,1,0.57876396
0,2,1380,530,1,1,0,1380,90,0,0,0,719,1,1,0.8735036
0,2,930,160,0,0,5,730,160,1,2,1,720,1,1,0.6583083
0,2,290,80,0,0,4,240,60,0,0,0,721,1,0,0.8069992
0,3,100,100,1,6,0,0,100,1,1,1,722,1,1,0.73970205
1,3,430,430,3,6,0,280,430,0,0,0,723,0,1,0.91014457
0,2,960,80,0,0,0,790,60,1,6,1,724,1,1,0.5732777
1,2,310,50,0,0,5,220,40,1,2,1,725,0,0,0.5551342
0,2,600,600,2,6,0,390,140,0,0,0,726,1,1,0.92751974
0,2,80,80,5,6,0,0,80,0,0,0,727,1,1,0.84929496
0,2,4090,2750,2,3,0,1510,2750,0,0,0,728,1,1,0.9195501
0,3,40,30,2,6,0,20,0,2,6,1,729,1,0,0.6368115
0,1,390,60,0,3,0,300,40,0,0,0,730,1,1,0.77450454
1,2,5150,310,0,0,3,4670,180,0,0,0,731,0,1,0.75689787
0,3,40,20,0,6,0,40,0,1,3,1,732,1,1,0.66868067
1,3,20,20,3,6,0,10,10,0,0,0,733,0,1,0.74820924
1,2,1410,90,0,0,0,1410,70,0,0,0,734,0,1,0.8159105
1,1,830,580,1,1,0,830,30,0,0,0,735,0,1,0.8547144
0,1,3110,120,0,0,0,3100,120,0,0,0,736,1,1,0.84363
0,3,4360,1530,0,4,0,4360,200,0,0,0,737,1,1,0.842978
0,3,2890,130,0,0,3,2840,130,0,0,0,738,1,1,0.8352344
0,2,720,150,0,0,0,530,90,2,4,1,739,1,0,0.61224353
1,2,3350,140,0,0,0,3350,130,0,0,0,740,0,1,0.86254156
0,3,120,120,2,6,0,30,60,0,0,0,741,1,1,0.8419061
