Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
0,3,920,330,3,5,0,920,90,0,0,0,21569,1,1,0.8686357
0,1,1560,80,0,1,3,1530,70,0,0,0,21606,1,1,0.79937655
0,3,1540,60,0,0,4,1520,50,0,0,0,21664,1,1,0.80065864
0,2,1530,750,1,1,2,1530,30,0,0,0,21678,1,1,0.84826756
1,2,400,60,0,6,0,240,40,0,0,0,21679,0,1,0.67073387
1,2,1570,320,2,3,1,1330,150,0,0,0,21710,0,1,0.7615805
0,1,3300,1300,0,0,0,3140,150,0,0,0,21713,1,1,0.8576139
0,3,180,180,3,6,0,0,20,0,0,0,21758,1,1,0.80350494
0,3,360,360,3,6,0,80,0,0,0,0,21788,1,1,0.8422588
0,2,3660,230,0,0,0,3390,120,2,4,1,21809,1,0,0.7426368
0,2,0,0,0,6,0,0,0,1,1,1,21830,1,0,0.62342966
0,3,2270,100,0,0,3,2270,100,0,0,0,21836,1,1,0.8604238
0,2,4010,2520,0,0,4,3980,140,0,0,0,21853,1,0,0.82342625
0,3,6180,460,0,0,4,6140,460,0,0,0,21862,1,1,0.80186844
1,3,3020,3160,1,2,1,230,0,0,0,0,21872,0,1,0.83908373
1,0,4090,200,0,0,6,4000,200,0,0,0,21929,0,1,0.86369205
1,3,470,470,3,6,0,100,250,0,0,0,21940,0,1,0.93837374
1,2,620,620,1,1,5,10,620,1,2,1,21941,0,1,0.8723438
0,3,340,1620,4,6,0,190,130,0,0,0,21959,1,1,0.8806758
0,2,2770,2840,1,0,5,570,2840,0,0,0,21963,1,1,0.89963084
0,2,7320,3660,0,0,3,7150,150,0,0,0,21966,1,1,0.8523224
1,2,690,690,1,6,0,180,60,0,0,0,21970,0,1,0.90956336
0,3,80,40,2,6,0,80,0,1,2,1,21991,1,1,0.6655845
0,3,2030,190,0,0,0,2030,90,0,0,0,22046,1,1,0.7996762
1,2,60,20,2,6,0,60,0,1,2,1,22047,0,0,0.6890489
0,3,1270,90,0,6,0,1150,60,0,0,0,22057,1,1,0.602179
1,2,250,40,0,6,0,180,40,0,0,0,22059,0,1,0.54228497
0,3,820,810,2,6,0,540,810,0,0,0,22068,1,1,0.91105694
0,2,3480,310,0,0,5,3400,180,0,0,0,22071,1,1,0.7728739
0,3,1390,90,0,0,0,1170,50,1,6,1,22082,1,1,0.6641256
0,3,6410,360,0,0,1,6340,210,0,0,0,22085,1,1,0.76321816
0,2,1120,1330,3,5,0,10,610,0,0,0,22113,1,1,0.9233822
0,3,3610,120,0,0,0,3610,120,0,0,0,22117,1,1,0.838834
0,1,3080,120,0,0,0,3080,90,0,0,0,22129,1,1,0.82623494
0,3,1680,90,0,0,0,1550,90,0,0,0,22140,1,1,0.6899317
0,2,80,100,4,6,0,20,30,0,0,0,22263,1,1,0.8755448
0,3,770,770,4,6,0,30,180,0,0,0,22269,1,1,0.9509912
0,3,6340,370,0,0,5,5540,270,0,0,0,22271,1,1,0.7232315
0,0,6190,1450,0,2,4,6050,140,0,0,0,22274,1,1,0.8328726
0,2,120,120,2,6,0,70,120,0,0,0,22278,1,1,0.8688313
0,2,9960,4840,1,2,0,9960,220,0,0,0,22294,1,1,0.8434201
0,3,1080,110,0,0,0,910,110,1,12,1,22310,1,1,0.59071606
1,1,3670,150,0,0,4,3650,0,1,3,1,22315,0,0,0.781576
0,1,910,80,0,0,6,830,60,0,0,0,22325,1,0,0.6437975
0,3,260,200,1,6,0,230,90,0,0,0,22331,1,1,0.8974505
1,2,1870,1320,1,5,0,1870,120,0,0,0,22341,0,1,0.8659041
1,2,100,140,1,6,0,0,140,1,1,1,22355,0,1,0.7946049
0,3,5220,400,0,0,6,4760,210,1,12,1,22386,1,0,0.647508
0,3,750,0,0,6,0,750,0,0,0,0,22399,1,1,0.83147895
0,2,3510,240,0,0,6,3320,170,2,8,1,22416,1,1,0.7384886
1,3,2210,90,0,0,6,2000,90,0,0,0,22422,0,1,0.75191087
1,2,2820,260,0,0,4,2630,260,1,2,1,22443,0,1,0.792292
1,2,190,190,2,6,0,120,60,0,0,0,22467,0,1,0.8943402
1,1,400,50,0,6,0,290,0,1,3,1,22469,0,0,0.38472733
1,1,70,70,2,6,0,40,10,0,0,0,22471,0,1,0.85333747
1,3,330,330,4,6,0,70,190,0,0,0,22482,0,1,0.90683115
1,2,240,40,0,6,0,230,30,0,0,0,22491,0,0,0.80681235
1,2,320,320,3,6,0,110,0,0,0,0,22500,0,1,0.8648189
1,2,2270,310,0,0,6,2170,310,0,0,0,22516,0,1,0.8689173
1,3,330,60,0,6,0,150,60,0,0,0,22533,0,1,0.75382155
1,2,630,90,0,0,5,470,90,2,4,1,22554,0,0,0.53551495
1,2,140,30,3,6,0,140,0,0,0,0,22572,0,1,0.5921817
1,3,1420,1420,3,5,0,30,610,0,0,0,22577,0,1,0.90550524
1,2,230,230,2,6,0,90,50,0,0,0,22640,0,0,0.9274432
1,2,1550,920,0,0,0,1550,50,0,0,0,22683,0,1,0.8231378
0,2,240,240,3,6,0,0,120,0,0,0,22706,1,1,0.8405919
0,3,4960,1040,0,0,3,4700,310,0,0,0,22731,1,1,0.85718995
1,1,410,250,3,6,0,40,250,1,2,1,22754,0,1,0.82670176
0,2,3230,1220,1,3,0,2870,460,0,0,0,22774,1,1,0.906793
0,3,8160,340,0,0,3,8160,340,0,0,0,22776,1,0,0.82514524
0,2,3970,610,0,0,4,3800,310,0,0,0,22777,0,1,0.8443719
1,2,6030,260,0,0,6,5880,260,1,8,1,22791,0,0,0.82538956
0,3,490,490,2,6,0,370,260,0,0,0,22802,1,1,0.90467745
1,2,5390,610,0,0,4,4880,180,1,6,1,22811,0,1,0.6775321
0,3,0,0,0,6,0,0,0,1,1,1,22825,1,0,0.67739666
1,3,3420,4530,4,2,0,1150,980,0,0,0,22837,0,1,0.9503623
1,1,3630,200,0,0,4,3390,170,0,0,0,22839,0,1,0.7546827
0,3,510,520,3,6,0,440,150,0,0,0,22887,1,1,0.904109
1,3,4070,1530,0,2,0,1510,920,0,0,0,22888,0,1,0.88710374
0,2,280,60,0,6,0,220,60,0,0,0,22939,1,1,0.73096627
1,2,800,420,2,6,0,0,0,1,1,1,22945,0,1,0.7864877
1,3,11390,400,0,0,3,11390,400,0,0,0,22965,0,1,0.85629463
1,3,6740,6870,2,1,1,0,6870,1,1,1,23003,0,1,0.8974095
1,2,6210,220,0,0,3,6210,200,0,0,0,23028,0,1,0.8313407
1,2,4030,4030,1,5,0,1960,70,0,0,0,23035,0,1,0.8877677
0,2,150,150,2,6,0,20,40,0,0,0,23055,1,1,0.8782515
0,3,6290,180,0,0,6,6170,180,0,0,0,23074,1,1,0.8514786
0,3,4090,210,0,0,6,4090,210,0,0,0,23104,1,1,0.84762883
1,3,5410,330,0,0,0,4810,330,0,0,0,23107,0,1,0.77460235
0,1,120,60,1,6,0,120,10,1,4,1,23135,0,1,0.7214232
0,2,1390,1180,1,0,4,490,1180,1,2,1,23142,1,1,0.89678246
0,1,1500,60,0,0,3,1470,50,0,0,0,23161,1,1,0.78178066
1,3,330,220,1,6,0,330,90,0,0,0,23167,0,1,0.8977737
0,2,70,100,1,6,0,40,30,0,0,0,23172,1,1,0.8756631
1,1,890,70,0,0,6,890,50,0,0,0,23177,0,1,0.85850465
0,2,2730,100,0,0,4,2720,100,0,0,0,23197,1,1,0.8321605
1,1,1360,60,0,2,2,1350,50,0,0,0,23227,0,1,0.8409063
0,2,780,760,1,6,0,0,0,0,0,0,23257,1,1,0.8335457
0,2,2690,150,0,0,0,2520,150,1,8,1,23263,1,0,0.74867463
0,2,940,150,0,4,2,820,150,0,0,0,23294,1,1,0.7023773
1,2,9080,460,0,0,6,8580,460,0,0,0,23302,0,1,0.7899791
1,3,1320,1320,2,6,0,260,40,0,0,0,23334,0,0,0.87436265
0,1,140,140,2,6,0,110,140,1,1,1,23391,1,1,0.8176509
1,2,0,0,0,6,0,0,0,0,0,0,23413,0,0,0.74551415
0,0,870,60,0,1,5,770,60,0,0,0,23448,1,1,0.675172
0,3,290,290,3,6,0,150,0,0,0,0,23487,1,1,0.8509802
1,2,180,1830,3,6,0,0,180,1,1,1,23499,0,1,0.8783875
1,3,1080,920,0,1,0,850,60,0,0,0,23547,0,1,0.8752513
0,3,160,170,3,6,0,10,100,0,0,0,23560,1,1,0.8516261
1,2,350,240,2,6,0,40,20,0,0,0,23579,0,1,0.8243941
1,0,950,950,2,6,0,90,20,0,0,0,23588,0,1,0.8492243
1,3,2050,2050,4,6,0,210,290,0,0,0,23616,0,1,0.92125124
0,0,2800,150,0,2,3,2800,150,0,0,0,23620,1,1,0.8620528
0,3,4150,920,0,0,0,4090,460,0,0,0,23624,1,1,0.9028715
1,2,4120,210,0,0,0,4120,150,0,0,0,23626,0,1,0.8236129
1,2,1630,5750,2,6,0,1630,40,0,0,0,23638,0,1,0.8590504
0,3,0,0,0,6,0,0,0,1,1,1,23641,1,0,0.67539203
0,3,1190,1220,2,6,0,310,1220,0,0,0,23647,1,1,0.9097012
1,3,180,160,1,6,0,180,80,0,0,0,23661,0,1,0.86943024
0,1,440,40,0,0,0,360,40,2,8,1,23664,1,0,0.55495113
0,3,4040,2180,2,5,0,4040,350,0,0,0,23686,1,1,0.85488665
1,1,1350,1350,4,6,0,30,60,0,0,0,23688,0,0,0.85386884
1,2,630,630,3,6,0,510,270,0,0,0,23702,0,1,0.91953915
1,3,4140,180,0,0,0,3910,90,1,15,1,23715,0,0,0.7587217
1,2,8680,520,0,0,4,8680,300,1,2,1,23732,0,0,0.80936915
1,2,2560,120,0,0,6,2560,120,0,0,0,23738,0,1,0.8680579
1,1,20,20,1,6,0,0,0,0,0,0,23753,0,1,0.9340849
1,2,1490,60,0,0,4,1490,60,0,0,0,23755,0,1,0.84265256
1,1,580,50,0,0,6,490,40,1,2,1,23781,0,0,0.6119563
1,2,20,20,1,6,0,0,20,0,0,0,23790,0,1,0.75446886
1,2,150,150,3,6,0,70,0,0,0,0,23801,0,1,0.8475167
1,3,1120,1120,2,6,0,200,170,0,0,0,23806,0,1,0.9312218
1,1,1450,570,0,0,3,1410,70,0,0,0,23816,0,1,0.8538585
1,1,1890,660,1,0,4,1870,90,1,2,1,23821,0,0,0.854729
1,1,130,700,1,6,0,80,0,1,11,1,23833,0,1,0.7806424
1,1,290,90,0,6,0,150,40,1,2,1,23834,0,1,0.6491318
1,2,0,0,0,6,0,0,0,1,1,1,23849,0,1,0.6639402
1,2,5160,420,0,0,6,4540,180,1,2,1,23866,0,1,0.6559706
0,2,1120,1100,4,6,0,50,90,0,0,0,23870,1,1,0.8460753
0,1,610,630,1,1,5,610,0,1,3,1,23891,1,1,0.7175459
0,2,3010,220,0,0,0,2710,150,1,11,1,23895,1,0,0.6855652
0,2,2440,90,0,0,1,2440,90,0,0,0,23908,1,1,0.8445789
0,3,1630,610,0,0,2,960,610,0,0,0,23911,1,1,0.900966
0,3,630,100,0,0,6,550,100,1,2,1,23913,1,1,0.6192043
0,1,390,40,0,1,0,280,40,0,0,0,23929,1,1,0.8329072
1,3,460,50,1,6,0,460,0,0,0,0,23940,0,1,0.5037355
0,2,1800,90,0,0,4,1770,70,0,0,0,24001,1,0,0.804195
0,2,10,10,0,6,0,10,10,0,0,0,24015,1,1,0.76925176
0,2,4580,180,0,0,4,4300,180,0,0,0,24019,1,1,0.76588625
0,3,2940,150,0,0,6,2780,110,0,0,0,24033,1,1,0.7857376
0,1,1970,250,0,0,6,1770,0,1,14,1,24038,1,0,0.5914559
0,3,1000,1000,1,1,0,60,1000,0,0,0,24040,1,1,0.89962375
0,3,1800,1800,1,2,3,630,120,0,0,0,24072,1,1,0.8822683
0,3,3290,130,0,0,4,3290,120,0,0,0,24088,1,1,0.8384745
0,2,2200,350,0,0,1,1780,0,1,4,1,24126,1,0,0.698743
0,3,1520,60,0,0,4,1440,50,0,0,0,24151,1,1,0.77654606
0,3,4820,920,0,0,4,4820,180,0,0,0,24184,1,1,0.8460346
0,3,290,320,2,3,3,0,0,0,0,0,24209,1,1,0.8109682
0,3,310,310,3,6,0,300,100,0,0,0,24211,1,1,0.88934046
0,3,6110,6110,1,1,0,50,6110,0,0,0,24215,1,1,0.8899118
0,3,390,150,1,6,0,140,150,1,2,1,24225,1,1,0.7939075
0,2,1060,150,0,6,0,1060,150,0,0,0,24240,1,1,0.8990007
0,2,7150,290,0,2,4,7070,260,0,0,0,24254,1,0,0.8377129
1,2,470,470,3,6,0,20,470,0,0,0,24266,0,1,0.9091641
0,3,220,220,2,6,0,0,0,0,0,0,24282,1,1,0.79201895
1,2,1520,80,0,0,3,1520,0,1,4,1,24332,0,0,0.50734955
1,2,0,0,0,6,0,0,0,1,1,1,24361,0,1,0.66789687
1,2,680,60,0,4,0,680,40,0,0,0,24390,0,0,0.84275734
1,3,190,190,2,6,0,40,20,0,0,0,24393,0,1,0.9031712
0,2,40,40,0,6,0,40,40,0,0,0,24407,1,0,0.811215
0,1,1260,60,0,0,5,1210,60,0,0,0,24429,1,0,0.8042092
1,2,1370,60,0,6,0,1170,50,0,0,0,24462,0,1,0.70615107
1,2,6360,40,0,5,0,6360,40,0,0,0,24490,0,1,0.83130884
0,3,20,170,2,6,0,20,0,1,4,1,24497,1,0,0.7821234
0,3,1550,120,0,0,6,1470,80,1,11,1,24502,1,1,0.6911911
0,3,5440,440,0,0,6,4710,440,1,8,1,24527,1,0,0.7653164
1,3,2790,150,0,6,0,2430,90,0,0,0,24547,0,1,0.7257429
1,0,30,30,1,6,0,10,10,0,0,0,24549,0,1,0.7292169
1,3,0,0,0,6,0,0,0,1,1,1,24560,0,1,0.5806844
1,2,0,80,1,6,0,0,0,1,1,1,24565,0,1,0.84627175
1,2,60,60,1,6,0,30,0,1,4,1,24582,0,1,0.6873513
1,2,60,130,2,6,0,40,60,0,0,0,24592,0,0,0.7479375
1,2,4140,90,0,0,2,3150,80,1,8,1,24600,0,0,0.6899232
0,1,50,50,2,6,0,0,50,1,1,1,24603,1,0,0.70898014
0,3,860,310,0,6,0,830,150,0,0,0,24613,1,1,0.89707196
1,2,6710,310,0,0,4,6420,240,0,0,0,24636,0,0,0.8110513
1,2,1920,90,0,2,0,1880,90,1,5,1,24664,0,0,0.82924914
1,3,8450,310,0,0,0,8450,150,1,3,1,24727,0,1,0.83842915
1,3,540,60,0,6,0,440,0,1,3,1,24732,0,1,0.4339854
0,2,320,320,2,6,0,290,320,0,0,0,24735,1,1,0.8923577
0,3,8020,4730,1,0,3,7670,460,0,0,0,24742,1,1,0.8629774
1,3,2100,310,0,0,4,1840,250,0,0,0,24748,0,1,0.7904786
1,3,630,630,3,6,0,60,0,0,0,0,24755,0,1,0.86361456
1,1,2680,210,0,0,5,2370,120,2,6,1,24758,0,1,0.69193745
1,2,40,160,2,6,0,10,10,0,0,0,24792,0,1,0.82816046
1,2,4610,210,0,0,5,4520,210,1,5,1,24798,0,1,0.80128944
0,2,2920,240,0,0,6,2740,0,1,10,1,24801,1,1,0.5331008
0,3,8930,1830,0,0,1,3640,460,0,0,0,24824,1,1,0.78958285
1,3,1010,370,0,0,2,940,40,0,0,0,24826,0,1,0.8439289
1,2,610,60,0,6,0,560,50,0,0,0,24831,0,1,0.7078658
0,3,60,60,2,6,0,30,0,2,6,1,24834,1,0,0.6864512
1,2,160,160,2,6,0,90,160,0,0,0,24845,0,1,0.8640914
0,2,910,50,0,0,3,910,50,0,0,0,24854,1,1,0.8422518
1,3,20,50,4,6,0,0,0,1,1,1,24866,0,1,0.77133113
0,3,640,490,2,6,0,330,170,0,0,0,24882,1,1,0.9142063
1,2,3310,1850,1,0,3,3300,130,0,0,0,24886,0,0,0.8421514
1,0,6100,4670,1,1,2,5970,280,1,2,1,24901,0,1,0.8418628
1,3,0,0,0,6,0,0,0,0,0,0,24921,0,1,0.60388327
0,3,0,0,0,6,0,0,0,1,1,1,24927,1,1,0.6752638
0,3,760,940,4,6,0,10,0,0,0,0,24941,1,1,0.86624
1,2,10,10,0,6,0,10,10,0,0,0,24944,0,1,0.78271216
0,3,130,510,5,6,0,40,50,0,0,0,24954,1,1,0.8816235
0,2,0,0,0,6,0,0,0,1,1,1,24983,1,1,0.616583
0,3,330,80,0,0,6,270,80,1,8,1,24988,1,0,0.5938992
1,3,1080,1080,1,6,0,20,0,0,0,0,25000,0,1,0.82460886
1,3,10360,10510,3,5,0,1950,0,0,0,0,25013,0,1,0.8809752
0,2,580,70,0,0,5,520,70,0,0,0,25014,1,0,0.66401595
1,1,770,90,0,0,0,620,90,1,12,1,25032,0,0,0.57942253
0,2,1830,1830,2,5,0,170,170,0,0,0,25056,1,1,0.88115203
1,2,1840,100,0,0,2,1840,60,0,0,0,25066,0,1,0.75329167
1,2,880,50,0,0,6,820,50,0,0,0,25074,0,1,0.7442272
1,3,830,730,2,6,0,250,400,0,0,0,25118,0,1,0.89476633
1,1,5150,210,0,0,4,5120,180,0,0,0,25119,0,1,0.8456646
1,3,6890,310,0,0,0,6880,310,0,0,0,25128,0,1,0.85137224
1,3,0,0,0,6,0,0,0,1,1,1,25136,0,0,0.57883894
1,2,80,80,3,6,0,60,80,0,0,0,25138,0,1,0.8056698
0,2,2250,110,0,0,4,2190,110,1,6,1,25154,1,0,0.79030985
0,3,440,60,0,0,0,300,40,0,0,0,25161,1,1,0.5816749
0,2,1550,90,0,0,3,1550,60,0,0,0,25165,1,1,0.7922198
0,2,1580,90,0,0,4,1540,70,1,8,1,25176,1,1,0.79795325
0,3,3580,180,0,0,4,3570,180,0,0,0,25204,1,1,0.8406219
0,2,5940,4310,1,0,1,1590,60,0,0,0,25224,1,1,0.8573297
0,2,1260,120,0,0,0,1120,120,1,6,1,25233,1,0,0.6604394
0,3,500,310,2,4,0,40,20,0,0,0,25242,1,1,0.8603247
1,2,1590,190,0,2,0,1590,50,0,0,0,25268,0,1,0.7814235
0,1,730,730,2,2,0,700,60,0,0,0,25274,1,1,0.8541691
0,3,1280,140,0,0,0,1280,50,0,0,0,25277,1,1,0.7863912
0,3,300,60,0,6,0,280,50,0,0,0,25300,1,1,0.8172188
0,3,5600,210,2,2,2,5600,200,0,0,0,25306,1,1,0.8474192
0,2,780,120,0,6,0,780,60,0,0,0,25323,1,1,0.8487815
1,0,5850,230,0,0,4,5650,210,0,0,0,25325,0,1,0.7960897
1,2,270,40,0,1,0,190,30,0,0,0,25403,0,1,0.7339543
1,2,310,40,0,5,0,160,30,0,0,0,25413,0,0,0.7806336
1,1,1840,80,0,0,5,1690,80,1,12,1,25415,0,0,0.69811636
0,3,920,920,2,6,0,310,290,0,0,0,25423,1,1,0.92324007
0,2,2710,120,0,0,4,2710,0,1,4,1,25426,1,0,0.6423926
0,3,1720,60,0,0,0,1720,60,0,0,0,25464,1,1,0.8145515
1,1,5950,2750,0,0,2,4180,2750,0,0,0,25473,0,1,0.93600786
1,0,1460,30,0,4,0,1460,30,0,0,0,25476,0,1,0.78328377
0,2,3460,180,0,0,6,3450,180,0,0,0,25494,1,1,0.8490066
1,3,1280,1100,2,3,0,120,320,0,0,0,25499,0,1,0.94797444
1,2,9030,5130,1,1,0,9030,410,0,0,0,25507,0,1,0.837142
0,3,1480,150,0,0,3,1480,90,0,0,0,25513,1,1,0.8275029
0,1,6390,460,0,0,4,6390,210,0,0,0,25529,1,1,0.78117543
0,3,1140,100,0,0,0,970,100,1,12,1,25532,1,1,0.6299481
1,1,280,60,0,6,0,280,30,0,0,0,25541,0,1,0.79394644
1,2,900,60,0,0,6,890,0,1,3,1,25546,0,1,0.4309441
0,2,8630,370,0,0,0,8630,370,0,0,0,25570,1,1,0.84966826
0,3,1160,100,0,0,0,1070,60,2,4,1,25580,1,1,0.6016845
1,2,20,10,2,6,0,0,10,2,3,1,25581,0,1,0.89433336
0,2,4550,190,0,0,4,4470,160,0,0,0,25616,1,1,0.77241474
0,3,750,750,2,6,0,280,750,0,0,0,25618,1,1,0.9168904
0,2,200,200,2,6,0,170,0,1,4,1,25631,1,1,0.77081466
0,3,1450,610,0,6,0,1330,80,0,0,0,25637,1,1,0.8725173
1,2,840,150,0,0,0,800,60,0,0,0,25639,0,1,0.83141226
0,2,1810,310,0,4,0,1750,100,1,2,1,25664,1,1,0.82772577
1,2,4280,250,0,0,3,4180,150,1,2,1,25672,0,1,0.77828026
0,2,940,90,0,0,2,350,50,1,2,1,25681,1,1,0.7779828
0,1,1400,1410,4,6,0,460,820,0,0,0,25692,1,1,0.9309677
1,1,5940,270,0,0,0,5940,210,0,0,0,25693,0,1,0.8610437
0,3,1690,430,0,4,0,1690,90,0,0,0,25700,1,1,0.833205
0,3,3820,180,0,0,0,3400,180,0,0,0,25705,1,1,0.78278154
1,2,7410,310,0,2,0,7410,210,0,0,0,25718,0,1,0.7986143
1,1,26110,31280,2,3,2,1460,10,0,0,0,25731,0,1,0.9543749
1,3,80,80,2,6,0,70,0,0,0,0,25744,0,1,0.7972379
0,3,590,600,2,6,0,520,590,0,0,0,25751,1,1,0.9092636
1,2,6610,210,0,0,0,4870,210,0,0,0,25835,0,1,0.7344986
1,0,4390,310,0,1,2,4390,310,0,0,0,25843,0,1,0.8500329
1,2,10,20,1,6,0,10,10,0,0,0,25845,0,0,0.7053485
0,2,190,190,2,6,0,120,120,0,0,0,25853,1,1,0.8699701
1,3,190,260,2,6,0,0,0,1,1,1,25866,0,1,0.8163022
1,3,3500,3500,1,0,0,3060,2490,0,0,0,25875,0,1,0.92116314
0,3,5330,5340,1,3,1,920,60,0,0,0,25877,1,1,0.85832185
1,2,1250,1040,1,6,0,670,70,0,0,0,25880,0,1,0.92153054
0,2,5850,250,0,0,0,5850,250,0,0,0,25883,1,1,0.8489859
0,2,7170,250,0,0,0,7170,250,0,0,0,25900,1,1,0.83709306
0,2,5580,440,0,0,4,5280,440,1,5,1,25904,1,0,0.77639955
0,3,150,170,2,6,0,60,30,0,0,0,25911,1,1,0.92061925
1,3,670,60,0,6,0,640,60,0,0,0,25943,0,1,0.80872893
0,2,1530,1400,1,0,6,1370,1400,0,0,0,25968,0,1,0.9195944
1,2,11110,420,0,0,6,10710,400,0,0,0,25971,0,1,0.77445036
1,1,4990,4980,2,2,0,1840,90,0,0,0,25989,0,1,0.8505493
1,2,940,50,0,0,0,940,50,0,0,0,25991,0,1,0.83009154
0,3,200,200,3,6,0,100,20,0,0,0,25996,1,1,0.7884516
1,2,640,60,0,3,1,310,60,0,0,0,25999,0,1,0.8554777
0,3,70,70,3,6,0,10,0,1,2,1,26005,1,0,0.7054548
0,2,3030,320,0,0,3,3030,80,1,2,1,26007,1,1,0.7560214
0,3,8240,470,0,0,3,8240,470,0,0,0,26013,1,1,0.83291614
1,1,3620,150,0,0,4,3540,130,0,0,0,26015,0,1,0.8157089
1,2,0,0,0,6,0,0,0,1,1,1,26073,0,1,0.666317
0,2,10,90,2,6,0,0,10,0,0,0,26102,1,1,0.8485593
1,2,140,30,0,6,0,90,30,0,0,0,26113,0,1,0.74214846
1,3,5300,480,0,0,6,5060,480,1,4,1,26133,0,0,0.8671929
0,1,100,20,1,6,0,100,0,1,3,1,26146,1,1,0.55291796
0,2,170,50,0,1,0,50,30,2,9,1,26173,1,0,0.5715225
1,3,1890,310,0,6,0,1710,310,0,0,0,26176,0,1,0.8542649
0,3,0,0,0,6,0,0,0,0,0,0,26200,1,1,0.7105814
1,1,1540,180,0,0,3,1540,180,0,0,0,26222,0,1,0.9075172
0,2,12610,610,0,0,4,12610,460,0,0,0,26237,1,1,0.8022959
1,2,50,40,0,6,0,50,30,0,0,0,26238,0,1,0.83302975
1,2,2310,260,0,0,4,2140,0,1,7,1,26246,0,0,0.52598405
0,1,800,90,0,0,5,800,50,1,2,1,26271,1,1,0.7104667
1,3,0,0,0,6,0,0,0,0,0,0,26312,0,0,0.59876066
1,2,40,0,0,6,0,40,0,0,0,0,26321,0,0,0.8949553
0,3,460,1690,3,6,0,130,80,0,0,0,26324,1,0,0.8670297
0,3,9280,310,0,0,2,9280,310,0,0,0,26336,1,1,0.83406067
0,2,740,710,2,6,0,740,190,0,0,0,26369,1,1,0.9314709
1,2,3110,140,0,0,0,2840,130,1,12,1,26378,0,0,0.71676993
1,2,1310,1280,1,5,0,410,1280,0,0,0,26380,0,1,0.8884611
1,2,1440,140,0,2,0,1120,140,0,0,0,26382,0,1,0.7107012
0,3,20,30,2,6,0,0,0,0,0,0,26401,1,1,0.8391404
0,3,470,470,2,6,0,450,30,0,0,0,26403,1,1,0.8415711
0,2,450,80,0,0,0,330,80,1,14,1,26412,1,1,0.48085773
0,3,690,690,2,6,0,30,10,0,0,0,26432,1,1,0.835104
1,2,2430,130,0,0,0,2250,130,1,12,1,26440,0,1,0.7443834
1,3,680,590,2,6,0,60,50,0,0,0,26449,0,1,0.8544143
1,1,1140,120,0,0,4,400,40,0,0,0,26469,0,1,0.7853265
1,2,3760,270,0,0,6,3760,0,1,3,1,26475,0,0,0.6640645
1,2,1540,180,0,0,6,1540,60,0,0,0,26482,0,1,0.8001059
1,1,2470,90,0,0,4,2440,90,0,0,0,26508,0,1,0.84870285
1,2,860,90,0,0,0,790,20,1,9,1,26524,0,0,0.32090998
0,1,1910,190,0,0,6,1840,70,1,2,1,26526,1,1,0.7232549
1,2,1480,1480,4,5,0,320,70,0,0,0,26528,0,0,0.87773174
1,3,350,80,0,0,0,270,0,1,7,1,26554,0,1,0.30239287
1,3,2750,2750,1,5,0,270,80,1,2,1,26557,0,1,0.8778567
0,2,12910,610,0,0,6,12710,520,0,0,0,26577,1,1,0.8165552
0,3,21060,790,0,0,5,11840,400,0,0,0,26593,1,1,0.74679667
0,3,0,0,0,6,0,0,0,0,0,0,26595,1,1,0.70626706
0,2,270,40,0,0,1,270,30,0,0,0,26622,1,1,0.82234967
0,3,1040,1040,2,3,0,0,0,1,1,1,26639,1,1,0.83617574
0,2,1490,1950,1,0,2,1440,90,1,4,1,26659,1,1,0.8590754
0,0,4160,270,0,0,6,4160,0,1,3,1,26672,1,1,0.64567226
0,3,3280,120,0,0,2,3280,120,0,0,0,26700,1,0,0.8099237
0,3,180,180,1,6,0,180,180,0,0,0,26703,1,1,0.88256747
0,1,540,90,0,0,0,450,60,1,12,1,26712,1,1,0.60556275
0,3,1540,80,0,6,0,1540,50,0,0,0,26713,1,1,0.7994701
0,2,2660,460,0,0,0,2500,460,0,0,0,26756,1,1,0.88252217
0,2,1550,70,0,0,6,1470,50,0,0,0,26766,1,1,0.793556
0,2,3080,1630,1,0,4,2510,610,1,2,1,26776,1,1,0.88612455
1,3,470,470,1,6,0,10,0,0,0,0,26797,0,1,0.8063131
0,3,3170,170,0,0,0,3060,160,0,0,0,26809,1,1,0.8227044
0,3,0,0,0,6,0,0,0,1,1,1,26818,1,0,0.6732658
1,3,50,60,1,6,0,0,60,1,1,1,26837,0,1,0.71552026
0,2,3110,1230,3,5,0,3110,30,0,0,0,26869,1,1,0.8418578
1,1,1620,120,0,1,0,1400,120,2,4,1,26894,0,1,0.75163615
0,3,4290,310,0,0,0,4140,240,0,0,0,26909,1,1,0.79734284
1,2,1980,70,0,0,0,1970,70,0,0,0,26927,0,1,0.82361084
0,3,2620,2500,1,3,0,320,30,0,0,0,26933,1,1,0.8596978
1,3,3740,180,0,1,0,3670,180,0,0,0,26959,0,1,0.8407317
1,2,400,5150,2,6,0,400,30,0,0,0,26968,0,1,0.85344636
1,3,5120,2300,2,4,0,5120,100,0,0,0,26976,0,1,0.83738935
0,3,1770,270,0,0,0,1610,270,0,0,0,26992,1,1,0.8502275
